member_bioguide_id,member_name,district,party,congress,chamber,rollcall_id,rollcall_date,bill_id,theme,axis_direction,vote_cast,contested,adjudication_note,adjudicator,adjudication_date,source_url,plain_language_summary,coded_blind,congress_era
K000399,Jennifer A. Kiggans,2,Republican,119,House,h-119-1-111,2025-04-30,hjres-87-119,REGULATORY_BURDEN,advance,yea,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2025/roll111.xml,,false,
M001227,Jennifer L. McClellan,4,Democrat,119,House,h-119-1-111,2025-04-30,hjres-87-119,REGULATORY_BURDEN,advance,nay,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2025/roll111.xml,,false,
M001239,John J. McGuire III,5,Republican,119,House,h-119-1-111,2025-04-30,hjres-87-119,REGULATORY_BURDEN,advance,yea,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2025/roll111.xml,,false,
S000185,"Robert C. ""Bobby"" Scott",3,Democrat,119,House,h-119-1-111,2025-04-30,hjres-87-119,REGULATORY_BURDEN,advance,nay,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2025/roll111.xml,,false,
S001230,Suhas Subramanyam,10,Democrat,119,House,h-119-1-111,2025-04-30,hjres-87-119,REGULATORY_BURDEN,advance,nay,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2025/roll111.xml,,false,
V000138,Eugene Simon Vindman,7,Democrat,119,House,h-119-1-111,2025-04-30,hjres-87-119,REGULATORY_BURDEN,advance,nay,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2025/roll111.xml,,false,
W000804,Robert J. Wittman,1,Republican,119,House,h-119-1-111,2025-04-30,hjres-87-119,REGULATORY_BURDEN,advance,yea,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2025/roll111.xml,,false,
B001292,"Donald S. Beyer, Jr.",8,Democrat,119,House,h-119-1-112,2025-04-30,hjres-89-119,REGULATORY_BURDEN,advance,nay,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2025/roll112.xml,,false,
C001118,Ben Cline,6,Republican,119,House,h-119-1-112,2025-04-30,hjres-89-119,REGULATORY_BURDEN,advance,yea,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2025/roll112.xml,,false,
G000568,H. Morgan Griffith,9,Republican,119,House,h-119-1-112,2025-04-30,hjres-89-119,REGULATORY_BURDEN,advance,yea,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2025/roll112.xml,,false,
K000399,Jennifer A. Kiggans,2,Republican,119,House,h-119-1-112,2025-04-30,hjres-89-119,REGULATORY_BURDEN,advance,yea,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2025/roll112.xml,,false,
M001227,Jennifer L. McClellan,4,Democrat,119,House,h-119-1-112,2025-04-30,hjres-89-119,REGULATORY_BURDEN,advance,nay,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2025/roll112.xml,,false,
M001239,John J. McGuire III,5,Republican,119,House,h-119-1-112,2025-04-30,hjres-89-119,REGULATORY_BURDEN,advance,yea,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2025/roll112.xml,,false,
S000185,"Robert C. ""Bobby"" Scott",3,Democrat,119,House,h-119-1-112,2025-04-30,hjres-89-119,REGULATORY_BURDEN,advance,nay,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2025/roll112.xml,,false,
S001230,Suhas Subramanyam,10,Democrat,119,House,h-119-1-112,2025-04-30,hjres-89-119,REGULATORY_BURDEN,advance,nay,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2025/roll112.xml,,false,
V000138,Eugene Simon Vindman,7,Democrat,119,House,h-119-1-112,2025-04-30,hjres-89-119,REGULATORY_BURDEN,advance,nay,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2025/roll112.xml,,false,
W000804,Robert J. Wittman,1,Republican,119,House,h-119-1-112,2025-04-30,hjres-89-119,REGULATORY_BURDEN,advance,yea,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2025/roll112.xml,,false,
B001292,"Donald S. Beyer, Jr.",8,Democrat,119,House,h-119-1-114,2025-05-01,hjres-88-119,REGULATORY_BURDEN,advance,nay,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2025/roll114.xml,,false,
C001118,Ben Cline,6,Republican,119,House,h-119-1-114,2025-05-01,hjres-88-119,REGULATORY_BURDEN,advance,yea,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2025/roll114.xml,,false,
G000568,H. Morgan Griffith,9,Republican,119,House,h-119-1-114,2025-05-01,hjres-88-119,REGULATORY_BURDEN,advance,yea,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2025/roll114.xml,,false,
K000399,Jennifer A. Kiggans,2,Republican,119,House,h-119-1-114,2025-05-01,hjres-88-119,REGULATORY_BURDEN,advance,yea,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2025/roll114.xml,,false,
M001227,Jennifer L. McClellan,4,Democrat,119,House,h-119-1-114,2025-05-01,hjres-88-119,REGULATORY_BURDEN,advance,nay,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2025/roll114.xml,,false,
M001239,John J. McGuire III,5,Republican,119,House,h-119-1-114,2025-05-01,hjres-88-119,REGULATORY_BURDEN,advance,yea,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2025/roll114.xml,,false,
S000185,"Robert C. ""Bobby"" Scott",3,Democrat,119,House,h-119-1-114,2025-05-01,hjres-88-119,REGULATORY_BURDEN,advance,nay,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2025/roll114.xml,,false,
S001230,Suhas Subramanyam,10,Democrat,119,House,h-119-1-114,2025-05-01,hjres-88-119,REGULATORY_BURDEN,advance,nay,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2025/roll114.xml,,false,
V000138,Eugene Simon Vindman,7,Democrat,119,House,h-119-1-114,2025-05-01,hjres-88-119,REGULATORY_BURDEN,advance,yea,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2025/roll114.xml,,false,
W000804,Robert J. Wittman,1,Republican,119,House,h-119-1-114,2025-05-01,hjres-88-119,REGULATORY_BURDEN,advance,yea,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2025/roll114.xml,,false,
B001292,"Donald S. Beyer, Jr.",8,Democrat,119,House,h-119-1-143,2025-05-22,sjres-31-119,REGULATORY_BURDEN,advance,nay,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2025/roll143.xml,,false,
C001118,Ben Cline,6,Republican,119,House,h-119-1-143,2025-05-22,sjres-31-119,REGULATORY_BURDEN,advance,yea,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2025/roll143.xml,,false,
G000568,H. Morgan Griffith,9,Republican,119,House,h-119-1-143,2025-05-22,sjres-31-119,REGULATORY_BURDEN,advance,yea,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2025/roll143.xml,,false,
K000399,Jennifer A. Kiggans,2,Republican,119,House,h-119-1-143,2025-05-22,sjres-31-119,REGULATORY_BURDEN,advance,yea,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2025/roll143.xml,,false,
M001227,Jennifer L. McClellan,4,Democrat,119,House,h-119-1-143,2025-05-22,sjres-31-119,REGULATORY_BURDEN,advance,nay,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2025/roll143.xml,,false,
M001239,John J. McGuire III,5,Republican,119,House,h-119-1-143,2025-05-22,sjres-31-119,REGULATORY_BURDEN,advance,yea,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2025/roll143.xml,,false,
S000185,"Robert C. ""Bobby"" Scott",3,Democrat,119,House,h-119-1-143,2025-05-22,sjres-31-119,REGULATORY_BURDEN,advance,nay,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2025/roll143.xml,,false,
S001230,Suhas Subramanyam,10,Democrat,119,House,h-119-1-143,2025-05-22,sjres-31-119,REGULATORY_BURDEN,advance,nay,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2025/roll143.xml,,false,
V000138,Eugene Simon Vindman,7,Democrat,119,House,h-119-1-143,2025-05-22,sjres-31-119,REGULATORY_BURDEN,advance,nay,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2025/roll143.xml,,false,
W000804,Robert J. Wittman,1,Republican,119,House,h-119-1-143,2025-05-22,sjres-31-119,REGULATORY_BURDEN,advance,yea,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2025/roll143.xml,,false,
B001292,"Donald S. Beyer, Jr.",8,Democrat,119,House,h-119-1-330,2025-12-11,hr-3898-119,REGULATORY_BURDEN,advance,nay,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2025/roll330.xml,,false,
C001118,Ben Cline,6,Republican,119,House,h-119-1-330,2025-12-11,hr-3898-119,REGULATORY_BURDEN,advance,yea,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2025/roll330.xml,,false,
G000568,H. Morgan Griffith,9,Republican,119,House,h-119-1-330,2025-12-11,hr-3898-119,REGULATORY_BURDEN,advance,yea,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2025/roll330.xml,,false,
K000399,Jennifer A. Kiggans,2,Republican,119,House,h-119-1-330,2025-12-11,hr-3898-119,REGULATORY_BURDEN,advance,yea,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2025/roll330.xml,,false,
M001227,Jennifer L. McClellan,4,Democrat,119,House,h-119-1-330,2025-12-11,hr-3898-119,REGULATORY_BURDEN,advance,nay,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2025/roll330.xml,,false,
M001239,John J. McGuire III,5,Republican,119,House,h-119-1-330,2025-12-11,hr-3898-119,REGULATORY_BURDEN,advance,yea,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2025/roll330.xml,,false,
S000185,"Robert C. ""Bobby"" Scott",3,Democrat,119,House,h-119-1-330,2025-12-11,hr-3898-119,REGULATORY_BURDEN,advance,nay,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2025/roll330.xml,,false,
S001230,Suhas Subramanyam,10,Democrat,119,House,h-119-1-330,2025-12-11,hr-3898-119,REGULATORY_BURDEN,advance,nay,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2025/roll330.xml,,false,
V000138,Eugene Simon Vindman,7,Democrat,119,House,h-119-1-330,2025-12-11,hr-3898-119,REGULATORY_BURDEN,advance,nay,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2025/roll330.xml,,false,
W000804,Robert J. Wittman,1,Republican,119,House,h-119-1-330,2025-12-11,hr-3898-119,REGULATORY_BURDEN,advance,yea,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2025/roll330.xml,,false,
W000831,James R. Walkinshaw,11,Democrat,119,House,h-119-1-330,2025-12-11,hr-3898-119,REGULATORY_BURDEN,advance,nay,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2025/roll330.xml,,false,
B001292,"Donald S. Beyer, Jr.",8,Democrat,119,House,h-119-1-356,2025-12-18,hr-4776-119,REGULATORY_BURDEN,advance,nay,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2025/roll356.xml,,false,
C001118,Ben Cline,6,Republican,119,House,h-119-1-356,2025-12-18,hr-4776-119,REGULATORY_BURDEN,advance,yea,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2025/roll356.xml,,false,
G000568,H. Morgan Griffith,9,Republican,119,House,h-119-1-356,2025-12-18,hr-4776-119,REGULATORY_BURDEN,advance,yea,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2025/roll356.xml,,false,
K000399,Jennifer A. Kiggans,2,Republican,119,House,h-119-1-356,2025-12-18,hr-4776-119,REGULATORY_BURDEN,advance,yea,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2025/roll356.xml,,false,
M001227,Jennifer L. McClellan,4,Democrat,119,House,h-119-1-356,2025-12-18,hr-4776-119,REGULATORY_BURDEN,advance,nay,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2025/roll356.xml,,false,
M001239,John J. McGuire III,5,Republican,119,House,h-119-1-356,2025-12-18,hr-4776-119,REGULATORY_BURDEN,advance,yea,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2025/roll356.xml,,false,
S000185,"Robert C. ""Bobby"" Scott",3,Democrat,119,House,h-119-1-356,2025-12-18,hr-4776-119,REGULATORY_BURDEN,advance,nay,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2025/roll356.xml,,false,
S001230,Suhas Subramanyam,10,Democrat,119,House,h-119-1-356,2025-12-18,hr-4776-119,REGULATORY_BURDEN,advance,nay,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2025/roll356.xml,,false,
V000138,Eugene Simon Vindman,7,Democrat,119,House,h-119-1-356,2025-12-18,hr-4776-119,REGULATORY_BURDEN,advance,nay,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2025/roll356.xml,,false,
W000804,Robert J. Wittman,1,Republican,119,House,h-119-1-356,2025-12-18,hr-4776-119,REGULATORY_BURDEN,advance,yea,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2025/roll356.xml,,false,
W000831,James R. Walkinshaw,11,Democrat,119,House,h-119-1-356,2025-12-18,hr-4776-119,REGULATORY_BURDEN,advance,nay,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2025/roll356.xml,,false,
B001292,"Donald S. Beyer, Jr.",8,Democrat,119,House,h-119-1-358,2025-12-18,hr-1366-119,REGULATORY_BURDEN,advance,nay,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2025/roll358.xml,,false,
C001118,Ben Cline,6,Republican,119,House,h-119-1-358,2025-12-18,hr-1366-119,REGULATORY_BURDEN,advance,yea,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2025/roll358.xml,,false,
G000568,H. Morgan Griffith,9,Republican,119,House,h-119-1-358,2025-12-18,hr-1366-119,REGULATORY_BURDEN,advance,yea,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2025/roll358.xml,,false,
K000399,Jennifer A. Kiggans,2,Republican,119,House,h-119-1-358,2025-12-18,hr-1366-119,REGULATORY_BURDEN,advance,yea,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2025/roll358.xml,,false,
M001227,Jennifer L. McClellan,4,Democrat,119,House,h-119-1-358,2025-12-18,hr-1366-119,REGULATORY_BURDEN,advance,nay,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2025/roll358.xml,,false,
M001239,John J. McGuire III,5,Republican,119,House,h-119-1-358,2025-12-18,hr-1366-119,REGULATORY_BURDEN,advance,yea,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2025/roll358.xml,,false,
S000185,"Robert C. ""Bobby"" Scott",3,Democrat,119,House,h-119-1-358,2025-12-18,hr-1366-119,REGULATORY_BURDEN,advance,nay,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2025/roll358.xml,,false,
S001230,Suhas Subramanyam,10,Democrat,119,House,h-119-1-358,2025-12-18,hr-1366-119,REGULATORY_BURDEN,advance,nay,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2025/roll358.xml,,false,
V000138,Eugene Simon Vindman,7,Democrat,119,House,h-119-1-358,2025-12-18,hr-1366-119,REGULATORY_BURDEN,advance,yea,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2025/roll358.xml,,false,
W000804,Robert J. Wittman,1,Republican,119,House,h-119-1-358,2025-12-18,hr-1366-119,REGULATORY_BURDEN,advance,yea,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2025/roll358.xml,,false,
W000831,James R. Walkinshaw,11,Democrat,119,House,h-119-1-358,2025-12-18,hr-1366-119,REGULATORY_BURDEN,advance,nay,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2025/roll358.xml,,false,
B001292,"Donald S. Beyer, Jr.",8,Democrat,119,House,h-119-1-360,2025-12-18,hr-845-119,REGULATORY_BURDEN,advance,nay,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2025/roll360.xml,,false,
C001118,Ben Cline,6,Republican,119,House,h-119-1-360,2025-12-18,hr-845-119,REGULATORY_BURDEN,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2025/roll360.xml,,false,
G000568,H. Morgan Griffith,9,Republican,119,House,h-119-1-360,2025-12-18,hr-845-119,REGULATORY_BURDEN,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2025/roll360.xml,,false,
K000399,Jennifer A. Kiggans,2,Republican,119,House,h-119-1-360,2025-12-18,hr-845-119,REGULATORY_BURDEN,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2025/roll360.xml,,false,
M001227,Jennifer L. McClellan,4,Democrat,119,House,h-119-1-360,2025-12-18,hr-845-119,REGULATORY_BURDEN,advance,nay,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2025/roll360.xml,,false,
M001239,John J. McGuire III,5,Republican,119,House,h-119-1-360,2025-12-18,hr-845-119,REGULATORY_BURDEN,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2025/roll360.xml,,false,
S000185,"Robert C. ""Bobby"" Scott",3,Democrat,119,House,h-119-1-360,2025-12-18,hr-845-119,REGULATORY_BURDEN,advance,nay,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2025/roll360.xml,,false,
S001230,Suhas Subramanyam,10,Democrat,119,House,h-119-1-360,2025-12-18,hr-845-119,REGULATORY_BURDEN,advance,nay,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2025/roll360.xml,,false,
V000138,Eugene Simon Vindman,7,Democrat,119,House,h-119-1-360,2025-12-18,hr-845-119,REGULATORY_BURDEN,advance,nay,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2025/roll360.xml,,false,
W000804,Robert J. Wittman,1,Republican,119,House,h-119-1-360,2025-12-18,hr-845-119,REGULATORY_BURDEN,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2025/roll360.xml,,false,
W000831,James R. Walkinshaw,11,Democrat,119,House,h-119-1-360,2025-12-18,hr-845-119,REGULATORY_BURDEN,advance,nay,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2025/roll360.xml,,false,
B001292,"Donald S. Beyer, Jr.",8,Democrat,119,House,h-119-2-116,2026-04-16,hr-6409-119,REGULATORY_BURDEN,advance,nay,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2026/roll116.xml,,false,
C001118,Ben Cline,6,Republican,119,House,h-119-2-116,2026-04-16,hr-6409-119,REGULATORY_BURDEN,advance,yea,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2026/roll116.xml,,false,
G000568,H. Morgan Griffith,9,Republican,119,House,h-119-2-116,2026-04-16,hr-6409-119,REGULATORY_BURDEN,advance,yea,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2026/roll116.xml,,false,
K000399,Jennifer A. Kiggans,2,Republican,119,House,h-119-2-116,2026-04-16,hr-6409-119,REGULATORY_BURDEN,advance,yea,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2026/roll116.xml,,false,
M001227,Jennifer L. McClellan,4,Democrat,119,House,h-119-2-116,2026-04-16,hr-6409-119,REGULATORY_BURDEN,advance,nay,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2026/roll116.xml,,false,
M001239,John J. McGuire III,5,Republican,119,House,h-119-2-116,2026-04-16,hr-6409-119,REGULATORY_BURDEN,advance,yea,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2026/roll116.xml,,false,
S000185,"Robert C. ""Bobby"" Scott",3,Democrat,119,House,h-119-2-116,2026-04-16,hr-6409-119,REGULATORY_BURDEN,advance,nay,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2026/roll116.xml,,false,
S001230,Suhas Subramanyam,10,Democrat,119,House,h-119-2-116,2026-04-16,hr-6409-119,REGULATORY_BURDEN,advance,nay,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2026/roll116.xml,,false,
V000138,Eugene Simon Vindman,7,Democrat,119,House,h-119-2-116,2026-04-16,hr-6409-119,REGULATORY_BURDEN,advance,nay,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2026/roll116.xml,,false,
W000804,Robert J. Wittman,1,Republican,119,House,h-119-2-116,2026-04-16,hr-6409-119,REGULATORY_BURDEN,advance,yea,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2026/roll116.xml,,false,
W000831,James R. Walkinshaw,11,Democrat,119,House,h-119-2-116,2026-04-16,hr-6409-119,REGULATORY_BURDEN,advance,nay,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2026/roll116.xml,,false,
B001292,"Donald S. Beyer, Jr.",8,Democrat,119,House,h-119-2-118,2026-04-16,hr-6398-119,REGULATORY_BURDEN,advance,nay,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2026/roll118.xml,,false,
C001118,Ben Cline,6,Republican,119,House,h-119-2-118,2026-04-16,hr-6398-119,REGULATORY_BURDEN,advance,yea,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2026/roll118.xml,,false,
G000568,H. Morgan Griffith,9,Republican,119,House,h-119-2-118,2026-04-16,hr-6398-119,REGULATORY_BURDEN,advance,yea,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2026/roll118.xml,,false,
K000399,Jennifer A. Kiggans,2,Republican,119,House,h-119-2-118,2026-04-16,hr-6398-119,REGULATORY_BURDEN,advance,yea,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2026/roll118.xml,,false,
M001227,Jennifer L. McClellan,4,Democrat,119,House,h-119-2-118,2026-04-16,hr-6398-119,REGULATORY_BURDEN,advance,nay,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2026/roll118.xml,,false,
M001239,John J. McGuire III,5,Republican,119,House,h-119-2-118,2026-04-16,hr-6398-119,REGULATORY_BURDEN,advance,yea,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2026/roll118.xml,,false,
S000185,"Robert C. ""Bobby"" Scott",3,Democrat,119,House,h-119-2-118,2026-04-16,hr-6398-119,REGULATORY_BURDEN,advance,nay,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2026/roll118.xml,,false,
S001230,Suhas Subramanyam,10,Democrat,119,House,h-119-2-118,2026-04-16,hr-6398-119,REGULATORY_BURDEN,advance,nay,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2026/roll118.xml,,false,
V000138,Eugene Simon Vindman,7,Democrat,119,House,h-119-2-118,2026-04-16,hr-6398-119,REGULATORY_BURDEN,advance,nay,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2026/roll118.xml,,false,
W000804,Robert J. Wittman,1,Republican,119,House,h-119-2-118,2026-04-16,hr-6398-119,REGULATORY_BURDEN,advance,yea,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2026/roll118.xml,,false,
W000831,James R. Walkinshaw,11,Democrat,119,House,h-119-2-118,2026-04-16,hr-6398-119,REGULATORY_BURDEN,advance,nay,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2026/roll118.xml,,false,
B001292,"Donald S. Beyer, Jr.",8,Democrat,119,House,h-119-2-136,2026-04-22,hr-6387-119,REGULATORY_BURDEN,advance,nay,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2026/roll136.xml,,false,
C001118,Ben Cline,6,Republican,119,House,h-119-2-136,2026-04-22,hr-6387-119,REGULATORY_BURDEN,advance,yea,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2026/roll136.xml,,false,
G000568,H. Morgan Griffith,9,Republican,119,House,h-119-2-136,2026-04-22,hr-6387-119,REGULATORY_BURDEN,advance,yea,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2026/roll136.xml,,false,
K000399,Jennifer A. Kiggans,2,Republican,119,House,h-119-2-136,2026-04-22,hr-6387-119,REGULATORY_BURDEN,advance,yea,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2026/roll136.xml,,false,
M001227,Jennifer L. McClellan,4,Democrat,119,House,h-119-2-136,2026-04-22,hr-6387-119,REGULATORY_BURDEN,advance,nay,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2026/roll136.xml,,false,
M001239,John J. McGuire III,5,Republican,119,House,h-119-2-136,2026-04-22,hr-6387-119,REGULATORY_BURDEN,advance,yea,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2026/roll136.xml,,false,
S000185,"Robert C. ""Bobby"" Scott",3,Democrat,119,House,h-119-2-136,2026-04-22,hr-6387-119,REGULATORY_BURDEN,advance,nay,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2026/roll136.xml,,false,
S001230,Suhas Subramanyam,10,Democrat,119,House,h-119-2-136,2026-04-22,hr-6387-119,REGULATORY_BURDEN,advance,nay,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2026/roll136.xml,,false,
V000138,Eugene Simon Vindman,7,Democrat,119,House,h-119-2-136,2026-04-22,hr-6387-119,REGULATORY_BURDEN,advance,nay,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2026/roll136.xml,,false,
W000804,Robert J. Wittman,1,Republican,119,House,h-119-2-136,2026-04-22,hr-6387-119,REGULATORY_BURDEN,advance,yea,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2026/roll136.xml,,false,
W000831,James R. Walkinshaw,11,Democrat,119,House,h-119-2-136,2026-04-22,hr-6387-119,REGULATORY_BURDEN,advance,nay,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2026/roll136.xml,,false,
B001292,"Donald S. Beyer, Jr.",8,Democrat,119,House,h-119-2-164,2026-05-13,hr-1346-119,REGULATORY_BURDEN,advance,nay,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2026/roll164.xml,,false,
C001118,Ben Cline,6,Republican,119,House,h-119-2-164,2026-05-13,hr-1346-119,REGULATORY_BURDEN,advance,nay,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2026/roll164.xml,,false,
G000568,H. Morgan Griffith,9,Republican,119,House,h-119-2-164,2026-05-13,hr-1346-119,REGULATORY_BURDEN,advance,nay,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2026/roll164.xml,,false,
K000399,Jennifer A. Kiggans,2,Republican,119,House,h-119-2-164,2026-05-13,hr-1346-119,REGULATORY_BURDEN,advance,yea,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2026/roll164.xml,,false,
M001227,Jennifer L. McClellan,4,Democrat,119,House,h-119-2-164,2026-05-13,hr-1346-119,REGULATORY_BURDEN,advance,yea,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2026/roll164.xml,,false,
M001239,John J. McGuire III,5,Republican,119,House,h-119-2-164,2026-05-13,hr-1346-119,REGULATORY_BURDEN,advance,nay,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2026/roll164.xml,,false,
S000185,"Robert C. ""Bobby"" Scott",3,Democrat,119,House,h-119-2-164,2026-05-13,hr-1346-119,REGULATORY_BURDEN,advance,yea,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2026/roll164.xml,,false,
S001230,Suhas Subramanyam,10,Democrat,119,House,h-119-2-164,2026-05-13,hr-1346-119,REGULATORY_BURDEN,advance,nay,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2026/roll164.xml,,false,
V000138,Eugene Simon Vindman,7,Democrat,119,House,h-119-2-164,2026-05-13,hr-1346-119,REGULATORY_BURDEN,advance,yea,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2026/roll164.xml,,false,
